photo_id,filename,relpath,folder_name,exif_date,exif_date_digitized,year,month,day,hour,minute,mtime,ctime,size,exif_width,exif_height,PIL_width,PIL_height,caption,tags,rating,md5sum
87,DSC_5622.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:11 15:01:51,2011:02:11 15:01:51,2011,Feb,11,15,1,2011:02:11 14:01:52,2011:03:12 21:37:15,3.409002,3872,2592,3872,2592,,,,bab99349175f43491ccb5e90450f46e2
88,DSC_5623.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:11 15:01:54,2011:02:11 15:01:54,2011,Feb,11,15,1,2011:02:28 07:48:28,2011:03:12 21:37:15,3.290634,2592,3872,2592,3872,,,,6c97b046906cba22b24a0253a5d626c7
89,DSC_5624.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:11 15:02:05,2011:02:11 15:02:05,2011,Feb,11,15,2,2011:02:28 07:48:28,2011:03:12 21:37:16,3.208625,2592,3872,2592,3872,,,,72f99a9f1b595b927305a1318936e435
90,DSC_5625.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:03:14,2011:02:12 12:03:14,2011,Feb,12,12,3,2011:02:12 11:03:14,2011:03:12 21:37:16,3.088893,3872,2592,3872,2592,,,,b214332ebbe19218de396890c79ad189
91,DSC_5626.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:03:20,2011:02:12 12:03:20,2011,Feb,12,12,3,2011:02:12 11:03:20,2011:03:12 21:37:16,3.041698,3872,2592,3872,2592,,,,73a6ebfec76f4d8a2498c1b0de64321e
92,DSC_5627.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:03:21,2011:02:12 12:03:21,2011,Feb,12,12,3,2011:02:12 11:03:22,2011:03:12 21:37:16,2.990465,3872,2592,3872,2592,,,,ae53bb7b62cad0c39939fde459dd185f
93,DSC_5628.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:03:22,2011:02:12 12:03:22,2011,Feb,12,12,3,2011:02:12 11:03:24,2011:03:12 21:37:16,2.968097,3872,2592,3872,2592,,,,150fe221f2e03fad41e41e6aa3bff9d0
94,DSC_5629.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:09:44,2011:02:12 12:09:44,2011,Feb,12,12,9,2011:02:12 11:09:44,2011:03:12 21:37:16,2.975345,3872,2592,3872,2592,,,,6c571ccf53dc89c0edd12b7c1bf34527
95,DSC_5630.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:09:45,2011:02:12 12:09:45,2011,Feb,12,12,9,2011:02:12 11:09:46,2011:03:12 21:37:16,2.983453,3872,2592,3872,2592,,,,d909c56af1d18f42e191516232305aec
96,DSC_5631.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:10:05,2011:02:12 12:10:05,2011,Feb,12,12,10,2011:02:28 07:48:26,2011:03:12 21:37:17,3.30929,2592,3872,2592,3872,,,,a4aec984dea499659e30f56d92b65ea8
97,DSC_5632.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:10:06,2011:02:12 12:10:06,2011,Feb,12,12,10,2011:02:28 07:48:26,2011:03:12 21:37:17,3.33858,2592,3872,2592,3872,,,,5acf7f8cf5fc6b2917580d77cc814dab
98,DSC_5633.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:14:11,2011:02:12 12:14:11,2011,Feb,12,12,14,2011:02:12 11:14:12,2011:03:12 21:37:17,4.140583,3872,2592,3872,2592,,,,87dff1634382ece3a3ffbacae301690d
99,DSC_5634.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:15:22,2011:02:12 12:15:22,2011,Feb,12,12,15,2011:02:12 11:15:22,2011:03:12 21:37:17,3.893228,3872,2592,3872,2592,,,,3468495eb219f55f01a253001236570f
100,DSC_5635.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:18:08,2011:02:12 12:18:08,2011,Feb,12,12,18,2011:02:28 07:48:24,2011:03:12 21:37:18,3.478698,2592,3872,2592,3872,,,,1ae439f246f1fa5ad9a6d55de2ae5cd7
101,DSC_5637.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:18:15,2011:02:12 12:18:15,2011,Feb,12,12,18,2011:02:12 11:18:16,2011:03:12 21:37:18,3.549096,3872,2592,3872,2592,,,,83ec049cd6a9cc4a87216a4a80ba8978
102,DSC_5638.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:18:30,2011:02:12 12:18:30,2011,Feb,12,12,18,2011:02:28 07:48:22,2011:03:12 21:37:19,3.742254,2592,3872,2592,3872,,,,e95f15b3ec8df047b2ac84009a286897
103,DSC_5639.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:18:31,2011:02:12 12:18:31,2011,Feb,12,12,18,2011:02:28 07:48:22,2011:03:12 21:37:19,3.7437,2592,3872,2592,3872,,,,c35caa51c36480006231b9f80ccf4276
104,DSC_5641.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:18:38,2011:02:12 12:18:38,2011,Feb,12,12,18,2011:02:28 07:48:20,2011:03:12 21:37:19,3.72321,2592,3872,2592,3872,,,,9cdc8158b2602ac0417e4829fd7e1f20
105,DSC_5642.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:19:04,2011:02:12 12:19:04,2011,Feb,12,12,19,2011:02:28 07:48:20,2011:03:12 21:37:19,3.345633,2592,3872,2592,3872,,,,5fbc46ffe426d1c83a89174f3d2c696b
106,DSC_5643.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:19:23,2011:02:12 12:19:23,2011,Feb,12,12,19,2011:02:28 07:48:18,2011:03:12 21:37:20,3.194571,2592,3872,2592,3872,,,,7011ec730cdf98903af9d8bf70f26d4e
107,DSC_5644.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:19:25,2011:02:12 12:19:25,2011,Feb,12,12,19,2011:02:28 07:48:18,2011:03:12 21:37:20,3.214496,2592,3872,2592,3872,,,,8a7ace12a6f6a46d5e8b73bbf15dfabc
108,DSC_5646.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:19:27,2011:02:12 12:19:27,2011,Feb,12,12,19,2011:02:28 07:48:16,2011:03:12 21:37:20,3.170326,2592,3872,2592,3872,,,,3a53a85085fa4c72fd94b6f1e0747f6e
109,DSC_5647.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:19:28,2011:02:12 12:19:28,2011,Feb,12,12,19,2011:02:28 07:48:14,2011:03:12 21:37:20,3.323388,2592,3872,2592,3872,,,,b7b4c16f43cc612df4501a1e499f3a2f
110,DSC_5647ez.jpg,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:19:28,2011:02:12 12:19:28,2011,Feb,12,12,19,2011:03:30 17:07:30,2011:03:30 17:07:31,3.810344,0,0,2592,3872,,,,495b070b09b618353048fa243f7e8d43
111,DSC_5648.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:19:28,2011:02:12 12:19:28,2011,Feb,12,12,19,2011:02:28 07:48:14,2011:03:12 21:37:21,3.299665,2592,3872,2592,3872,,,,6d604e83b21495065a4855e42e580b4d
112,DSC_5649.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:19:29,2011:02:12 12:19:29,2011,Feb,12,12,19,2011:02:28 07:48:14,2011:03:12 21:37:21,3.225722,2592,3872,2592,3872,,,,b7afff183f66314f0cbf348498877cbe
113,DSC_5650.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:19:30,2011:02:12 12:19:30,2011,Feb,12,12,19,2011:02:28 07:48:12,2011:03:12 21:37:21,3.299931,2592,3872,2592,3872,,,,73bb3094432f0c4e47ccc4e0552fda4c
114,DSC_5651.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:19:35,2011:02:12 12:19:35,2011,Feb,12,12,19,2011:02:28 07:48:12,2011:03:12 21:37:21,3.266674,2592,3872,2592,3872,,,,a099273e47edcb016072bf0496307b34
115,DSC_5652.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:20:21,2011:02:12 12:20:21,2011,Feb,12,12,20,2011:02:28 07:48:10,2011:03:12 21:37:21,3.1672,2592,3872,2592,3872,,,,01ceab868313dda7862249bb28dae2fb
116,DSC_5653.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:20:31,2011:02:12 12:20:31,2011,Feb,12,12,20,2011:02:28 07:48:10,2011:03:12 21:37:22,2.898087,2592,3872,2592,3872,,,,75208fee01651ef0254597123f608c5e
117,DSC_5654.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:20:31,2011:02:12 12:20:31,2011,Feb,12,12,20,2011:02:28 07:48:08,2011:03:12 21:37:22,3.039395,2592,3872,2592,3872,,,,c041ea7a2bd9b6c524cf571b3866e29b
118,DSC_5655.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:20:46,2011:02:12 12:20:46,2011,Feb,12,12,20,2011:02:28 07:48:08,2011:03:12 21:37:22,2.961573,2592,3872,2592,3872,,,,1a1d6711ebd795f8dc116d98336abece
119,DSC_5656.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:20:47,2011:02:12 12:20:47,2011,Feb,12,12,20,2011:02:28 07:48:08,2011:03:12 21:37:22,3.099525,2592,3872,2592,3872,,,,d4338581f6e70d9e19491d3c88a08743
120,DSC_5658.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:22:37,2011:02:12 12:22:37,2011,Feb,12,12,22,2011:02:28 07:48:06,2011:03:12 21:37:23,3.546575,2592,3872,2592,3872,,,,4a8dee4eceb45e23d19d45f502d9b954
121,DSC_5672.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:28:49,2011:02:12 12:28:49,2011,Feb,12,12,28,2011:02:12 11:28:50,2011:03:12 21:37:25,3.086231,3872,2592,3872,2592,,,,3b19b27f5198972b9c8045f03ed186c5
122,DSC_5674.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:29:19,2011:02:12 12:29:19,2011,Feb,12,12,29,2011:02:28 07:48:00,2011:03:12 21:37:25,3.568064,2592,3872,2592,3872,,,,6e3441843db6ca8afff26c6ed37614a4
123,DSC_5682.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,,,2011,Mar,19,19,58,2011:03:19 19:58:26,2011:03:19 19:58:26,4.63384,,,2593,3873,,,,5569f15dd92af1c5522e9510732c8c91
124,DSC_5683.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:53:28,2011:02:12 12:53:28,2011,Feb,12,12,53,2011:02:28 07:47:56,2011:03:12 21:37:26,3.03893,2592,3872,2592,3872,,,,7f5f51f9a11fa38c0ca9226eaac666df
125,DSC_5686.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:55:29,2011:02:12 12:55:29,2011,Feb,12,12,55,2011:02:12 11:55:30,2011:03:12 21:37:27,3.475515,3872,2592,3872,2592,,,,92cf77f8649d66d5236cc0ad11d03955
126,DSC_5687.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:56:01,2011:02:12 12:56:01,2011,Feb,12,12,56,2011:02:12 11:56:02,2011:03:12 21:37:27,3.419039,3872,2592,3872,2592,,,,0a5b3f7755defa69f7ac8c64e95c82d1
127,DSC_5688.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 12:56:01,2011:02:12 12:56:01,2011,Feb,12,12,56,2011:02:12 11:56:02,2011:03:12 21:37:27,3.425337,3872,2592,3872,2592,,,,2075dee22d4d07c0fd77a720fe93006b
128,DSC_5691.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:01:11,2011:02:12 13:01:11,2011,Feb,12,13,1,2011:02:12 12:01:12,2011:03:12 21:37:28,3.61864,3872,2592,3872,2592,,,,c04959d45b923de05c43dc9fc73a38c1
129,DSC_5694.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:01:24,2011:02:12 13:01:24,2011,Feb,12,13,1,2011:02:12 12:01:24,2011:03:12 21:37:29,3.656735,3872,2592,3872,2592,,,,ff4ae07465029a306932097d45610cc6
130,DSC_5695.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:01:25,2011:02:12 13:01:25,2011,Feb,12,13,1,2011:02:12 12:01:26,2011:03:12 21:37:29,3.621938,3872,2592,3872,2592,,,,fbb0365a3a768bbb4db370eef3df582d
131,DSC_5699.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:02:13,2011:02:12 13:02:13,2011,Feb,12,13,2,2011:02:28 07:47:54,2011:03:12 21:37:30,3.362689,2592,3872,2592,3872,,,,a58e6026d367aa860024047cde7c30a3
132,DSC_5700.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:02:14,2011:02:12 13:02:14,2011,Feb,12,13,2,2011:02:28 07:47:52,2011:03:12 21:37:30,3.312168,2592,3872,2592,3872,,,,00011526866cbe020c340a3069ef72ff
133,DSC_5701.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:02:16,2011:02:12 13:02:16,2011,Feb,12,13,2,2011:02:28 07:47:52,2011:03:12 21:37:30,3.366239,2592,3872,2592,3872,,,,03ee8eb2d939289bc85d6e001c0f8d77
134,DSC_5702.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:02:17,2011:02:12 13:02:17,2011,Feb,12,13,2,2011:02:28 07:47:52,2011:03:12 21:37:30,3.456704,2592,3872,2592,3872,,,,8b2722443872dd494e6e9d8838e466ca
135,DSC_5703.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:02:23,2011:02:12 13:02:23,2011,Feb,12,13,2,2011:02:28 07:47:50,2011:03:12 21:37:31,3.37342,2592,3872,2592,3872,,,,5374bc515b1b32a8263c15995dd629a7
136,DSC_5705.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:02:39,2011:02:12 13:02:39,2011,Feb,12,13,2,2011:02:28 07:47:48,2011:03:12 21:37:31,3.114141,2592,3872,2592,3872,,,,202eb72441c2fb26dda62c77117b6bd9
137,DSC_5706.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:02:45,2011:02:12 13:02:45,2011,Feb,12,13,2,2011:02:28 07:47:48,2011:03:12 21:37:31,3.189593,2592,3872,2592,3872,,,,051c843ca43f6fad329d03b20d7defdf
138,DSC_5710.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:08:28,2011:02:12 13:08:28,2011,Feb,12,13,8,2011:02:12 12:08:28,2011:03:12 21:37:32,3.483029,3872,2592,3872,2592,,,,f2d0ae60561978030aae025ffa46c299
139,DSC_5711.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:08:29,2011:02:12 13:08:29,2011,Feb,12,13,8,2011:02:12 12:08:30,2011:03:12 21:37:32,3.43396,3872,2592,3872,2592,,,,4a79a0866c65fa70a9e678934b9d0cfe
140,DSC_5713.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:10:34,2011:02:12 13:10:34,2011,Feb,12,13,10,2011:02:28 07:47:44,2011:03:12 21:37:33,3.460276,2592,3872,2592,3872,,,,2db3506cb6b2450cf03aed0faf57aa6d
141,DSC_5714.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:11:29,2011:02:12 13:11:29,2011,Feb,12,13,11,2011:02:12 12:11:30,2011:03:12 21:37:34,3.467362,3872,2592,3872,2592,,,,fbf785a9a1c53333d14a0d0cba6ed975
142,DSC_5717.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:17:19,2011:02:12 13:17:19,2011,Feb,12,13,17,2011:02:28 07:47:42,2011:03:12 21:37:34,3.29663,2592,3872,2592,3872,,,,6256418f98c2fc435c6ab4a9a9e6b8f6
143,DSC_5718.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:18:00,2011:02:12 13:18:00,2011,Feb,12,13,18,2011:02:28 07:47:42,2011:03:12 21:37:34,3.394154,2592,3872,2592,3872,,,,f5ea3af04c14f2fc754b9e7baa90c202
144,DSC_5719.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:18:07,2011:02:12 13:18:07,2011,Feb,12,13,18,2011:02:28 07:47:42,2011:03:12 21:37:34,3.557044,2592,3872,2592,3872,,,,c5afd8dbf0ee0a6185e306743aaeb8db
145,DSC_5720.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:18:08,2011:02:12 13:18:08,2011,Feb,12,13,18,2011:02:28 07:47:40,2011:03:12 21:37:34,3.517986,2592,3872,2592,3872,,,,abb9ac78cf3f23b667d7c4e71507b32d
146,DSC_5722.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:18:24,2011:02:12 13:18:24,2011,Feb,12,13,18,2011:02:28 07:47:38,2011:03:12 21:37:35,3.372709,2592,3872,2592,3872,,,,63c4d3c0a6a7acf00590758664106fd0
147,DSC_5724.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:27:05,2011:02:12 13:27:05,2011,Feb,12,13,27,2011:02:12 12:27:06,2011:03:12 21:37:35,3.975522,3872,2592,3872,2592,,,,6b2602a4ca66a66ab0ec00056ad3c39a
148,DSC_5725.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:27:07,2011:02:12 13:27:07,2011,Feb,12,13,27,2011:02:12 12:27:08,2011:03:12 21:37:35,4.017238,3872,2592,3872,2592,,,,4953834233e3720e691e1021d260f1a6
149,DSC_5727.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:27:27,2011:02:12 13:27:27,2011,Feb,12,13,27,2011:02:28 07:47:36,2011:03:12 21:37:36,3.305657,2592,3872,2592,3872,,,,2d106b0884e525139ec330ef1439dbe1
150,DSC_5728.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:27:28,2011:02:12 13:27:28,2011,Feb,12,13,27,2011:02:28 07:47:36,2011:03:12 21:37:36,3.296369,2592,3872,2592,3872,,,,9391b9dd9caaf06b872eaef4c0ff01f5
151,DSC_5731.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:33:47,2011:02:12 13:33:47,2011,Feb,12,13,33,2011:02:12 12:33:48,2011:03:12 21:37:37,3.32458,3872,2592,3872,2592,,,,290e19aea85843175ba0cb23833557ba
152,DSC_5732.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:33:49,2011:02:12 13:33:49,2011,Feb,12,13,33,2011:02:12 12:33:50,2011:03:12 21:37:37,3.347329,3872,2592,3872,2592,,,,dfc2b68b77915499d02678bce5afeb6a
153,DSC_5736.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:36:16,2011:02:12 13:36:16,2011,Feb,12,13,36,2011:02:12 12:36:18,2011:03:12 21:37:38,3.589382,3872,2592,3872,2592,,,,8138ae441df58fde37648405b8208650
154,DSC_5737.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:36:20,2011:02:12 13:36:20,2011,Feb,12,13,36,2011:02:12 12:36:22,2011:03:12 21:37:38,3.410904,3872,2592,3872,2592,,,,5c3c78246528120c858ab95cc63f1c1a
155,DSC_5738.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:36:32,2011:02:12 13:36:32,2011,Feb,12,13,36,2011:02:12 12:36:32,2011:03:12 21:37:38,3.236585,3872,2592,3872,2592,,,,4c684359fadec7bc4b33bb8942c85a98
156,DSC_5739.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:37:16,2011:02:12 13:37:16,2011,Feb,12,13,37,2011:02:28 07:47:34,2011:03:12 21:37:38,3.552262,2592,3872,2592,3872,,,,c975dcffc19d4de1fa48a263cf9a01e3
157,DSC_5740.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:12 13:37:21,2011:02:12 13:37:21,2011,Feb,12,13,37,2011:02:28 07:47:34,2011:03:12 21:37:39,3.338296,2592,3872,2592,3872,,,,da9893130596284db00c54cf781d52b3
158,DSC_5747.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:19 11:26:27,2011:02:19 11:26:27,2011,Feb,19,11,26,2011:02:28 07:47:30,2011:03:12 21:37:40,3.523926,2592,3872,2592,3872,,,,6784ae9e0ca709fecb1b4885e04f313c
159,DSC_5749.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:19 11:26:40,2011:02:19 11:26:40,2011,Feb,19,11,26,2011:02:28 07:47:30,2011:03:12 21:37:40,3.339642,2592,3872,2592,3872,,,,07c112ccc3cec1b8a6e11cc4003d8d08
160,DSC_5759.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:19 11:29:32,2011:02:19 11:29:32,2011,Feb,19,11,29,2011:02:28 07:47:28,2011:03:12 21:37:40,2.979552,2592,3872,2592,3872,,,,56bc2567f7fd59e850ca498ba5990840
161,DSC_5760.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:19 11:29:38,2011:02:19 11:29:38,2011,Feb,19,11,29,2011:02:28 07:47:26,2011:03:12 21:37:40,2.948029,2592,3872,2592,3872,,,,a2ab8157d73851e0cda3cd89b9e04dec
162,DSC_5762.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:19 11:29:52,2011:02:19 11:29:52,2011,Feb,19,11,29,2011:02:28 07:47:26,2011:03:12 21:37:41,3.402285,2592,3872,2592,3872,,,,73dd738c66ad3b5b27eb40bc8742d534
163,DSC_5763.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:19 11:29:52,2011:02:19 11:29:52,2011,Feb,19,11,29,2011:02:28 07:47:24,2011:03:12 21:37:41,3.37683,2592,3872,2592,3872,,,,4a8b764bd5f97826608ff4c92b907e1a
164,DSC_5764.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:19 11:29:53,2011:02:19 11:29:53,2011,Feb,19,11,29,2011:02:28 07:47:24,2011:03:12 21:37:41,3.484231,2592,3872,2592,3872,,,,b14f9430d222549caa8c12a859f25ec5
165,DSC_5765.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:19 11:29:53,2011:02:19 11:29:53,2011,Feb,19,11,29,2011:02:28 07:47:22,2011:03:12 21:37:42,3.349051,2592,3872,2592,3872,,,,ff57fc587cd65626d78d2fe2153804d7
166,DSC_5766.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:19 11:30:00,2011:02:19 11:30:00,2011,Feb,19,11,30,2011:02:28 07:47:22,2011:03:12 21:37:42,3.163613,2592,3872,2592,3872,,,,84b02f412311f88cf99c1ad7c940d40b
167,DSC_5777.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:19 11:31:44,2011:02:19 11:31:44,2011,Feb,19,11,31,2011:02:28 07:47:14,2011:03:12 21:37:44,3.746094,2592,3872,2592,3872,,,,81422ccffc5d599b7d90b82febdfb269
168,DSC_5778.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:19 11:31:48,2011:02:19 11:31:48,2011,Feb,19,11,31,2011:02:28 07:47:14,2011:03:12 21:37:44,3.444225,2592,3872,2592,3872,,,,bcf2be625d8346955535f7deebfc5885
169,DSC_5779.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:19 11:31:53,2011:02:19 11:31:53,2011,Feb,19,11,31,2011:02:28 07:47:12,2011:03:12 21:37:45,3.542649,2592,3872,2592,3872,,,,a60c6a0096aafd192b3ea2b3a9d048d0
170,DSC_5789.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:19 11:36:35,2011:02:19 11:36:35,2011,Feb,19,11,36,2011:02:19 10:36:36,2011:03:12 21:37:45,3.247408,3872,2592,3872,2592,,,,41eab847d3538dc9daeec69d327820dc
171,DSC_5791.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:19 11:37:18,2011:02:19 11:37:18,2011,Feb,19,11,37,2011:02:28 07:47:12,2011:03:12 21:37:45,3.54604,2592,3872,2592,3872,,,,0fbd9ad2cab7e0474ca96584e0dbfdc4
172,DSC_5792.JPG,2011/Feb_2011/unsorted/2011-02-28--08.44.47,2011-02-28--08.44.47,2011:02:19 11:37:34,2011:02:19 11:37:34,2011,Feb,19,11,37,2011:02:28 07:47:10,2011:03:12 21:37:45,3.239024,2592,3872,2592,3872,,,,335a8a532887b420e6f62c58f14aff8a
